set_id,name,year,theme,subtheme,themeGroup,category,pieces,minifigs,agerange_min,US_retailPrice,bricksetURL,thumbnailURL,imageURL
60250-1,Mail Plane,2020,City,Great Vehicles,Modern day,Normal,74,1,5,9.99,https://brickset.com/sets/60250-1,https://images.brickset.com/sets/small/60250-1.jpg,https://images.brickset.com/sets/images/60250-1.jpg
60252-1,Construction Bulldozer,2020,City,Construction,Modern day,Normal,126,2,4,19.99,https://brickset.com/sets/60252-1,https://images.brickset.com/sets/small/60252-1.jpg,https://images.brickset.com/sets/images/60252-1.jpg
60253-1,Ice-Cream Truck,2020,City,Great Vehicles,Modern day,Normal,200,2,5,19.99,https://brickset.com/sets/60253-1,https://images.brickset.com/sets/small/60253-1.jpg,https://images.brickset.com/sets/images/60253-1.jpg
60254-1,Race Boat Transporter,2020,City,Great Vehicles,Modern day,Normal,238,2,5,29.99,https://brickset.com/sets/60254-1,https://images.brickset.com/sets/small/60254-1.jpg,https://images.brickset.com/sets/images/60254-1.jpg
60255-1,Stunt Team,2020,City,Racing,Modern day,Normal,62,2,5,9.99,https://brickset.com/sets/60255-1,https://images.brickset.com/sets/small/60255-1.jpg,https://images.brickset.com/sets/images/60255-1.jpg
60256-1,Racing Cars,2020,City,Racing,Modern day,Normal,190,2,5,29.99,https://brickset.com/sets/60256-1,https://images.brickset.com/sets/small/60256-1.jpg,https://images.brickset.com/sets/images/60256-1.jpg
60258-1,Tuning Workshop,2020,City,Town,Modern day,Normal,897,7,6,99.99,https://brickset.com/sets/60258-1,https://images.brickset.com/sets/small/60258-1.jpg,https://images.brickset.com/sets/images/60258-1.jpg
60260-1,Air Race,2020,City,Airport,Modern day,Normal,140,3,5,39.99,https://brickset.com/sets/60260-1,https://images.brickset.com/sets/small/60260-1.jpg,https://images.brickset.com/sets/images/60260-1.jpg
60261-1,Central Airport,2020,City,Airport,Modern day,Normal,286,6,4,59.99,https://brickset.com/sets/60261-1,https://images.brickset.com/sets/small/60261-1.jpg,https://images.brickset.com/sets/images/60261-1.jpg
60262-1,Passenger Airplane,2020,City,Airport,Modern day,Normal,669,9,6,99.99,https://brickset.com/sets/60262-1,https://images.brickset.com/sets/small/60262-1.jpg,https://images.brickset.com/sets/images/60262-1.jpg
60263-1,Ocean Mini-Submarine,2020,City,Deep Sea Explorers,Modern day,Normal,41,1,4,9.99,https://brickset.com/sets/60263-1,https://images.brickset.com/sets/small/60263-1.jpg,https://images.brickset.com/sets/images/60263-1.jpg
60264-1,Ocean Exploration Submarine,2020,City,Deep Sea Explorers,Modern day,Normal,286,4,5,39.99,https://brickset.com/sets/60264-1,https://images.brickset.com/sets/small/60264-1.jpg,https://images.brickset.com/sets/images/60264-1.jpg
60265-1,Ocean Exploration Base,2020,City,Deep Sea Explorers,Modern day,Normal,497,5,6,79.99,https://brickset.com/sets/60265-1,https://images.brickset.com/sets/small/60265-1.jpg,https://images.brickset.com/sets/images/60265-1.jpg
60266-1,Ocean Exploration Ship,2020,City,Deep Sea Explorers,Modern day,Normal,745,8,7,149.99,https://brickset.com/sets/60266-1,https://images.brickset.com/sets/small/60266-1.jpg,https://images.brickset.com/sets/images/60266-1.jpg
60267-1,Safari Off-Roader,2020,City,Great Vehicles,Modern day,Normal,168,2,5,19.99,https://brickset.com/sets/60267-1,https://images.brickset.com/sets/small/60267-1.jpg,https://images.brickset.com/sets/images/60267-1.jpg
60270-1,Police Brick Box,2020,City,Police,Modern day,Normal,301,4,5,39.99,https://brickset.com/sets/60270-1,https://images.brickset.com/sets/small/60270-1.jpg,https://images.brickset.com/sets/images/60270-1.jpg
60271-1,Main Square,2020,City,Town,Modern day,Normal,1517,15,6,199.99,https://brickset.com/sets/60271-1,https://images.brickset.com/sets/small/60271-1.jpg,https://images.brickset.com/sets/images/60271-1.jpg
60272-1,Elite Police Boat Transport,2020,City,Elite Police,Modern day,Normal,166,2,5,29.99,https://brickset.com/sets/60272-1,https://images.brickset.com/sets/small/60272-1.jpg,https://images.brickset.com/sets/images/60272-1.jpg
60273-1,Elite Police Driller Chase,2020,City,Elite Police,Modern day,Normal,179,2,5,29.99,https://brickset.com/sets/60273-1,https://images.brickset.com/sets/small/60273-1.jpg,https://images.brickset.com/sets/images/60273-1.jpg
60274-1,Elite Police Lighthouse Capture,2020,City,Elite Police,Modern day,Normal,189,2,5,29.99,https://brickset.com/sets/60274-1,https://images.brickset.com/sets/small/60274-1.jpg,https://images.brickset.com/sets/images/60274-1.jpg
70685-1,Spinjitzu Burst - Cole,2020,Ninjago,Spinjitzu Burst,Action/Adventure,Normal,48,1,7,9.99,https://brickset.com/sets/70685-1,https://images.brickset.com/sets/small/70685-1.jpg,https://images.brickset.com/sets/images/70685-1.jpg
70686-1,Spinjitzu Burst - Kai,2020,Ninjago,Spinjitzu Burst,Action/Adventure,Normal,48,1,7,9.99,https://brickset.com/sets/70686-1,https://images.brickset.com/sets/small/70686-1.jpg,https://images.brickset.com/sets/images/70686-1.jpg
70687-1,Spinjitzu Burst Lloyd,2020,Ninjago,Spinjitzu Burst,Action/Adventure,Normal,48,1,7,9.99,https://brickset.com/sets/70687-1,https://images.brickset.com/sets/small/70687-1.jpg,https://images.brickset.com/sets/images/70687-1.jpg
71026-16,Bat-Mite,2020,Collectable Minifigures,DC Super Heroes,Miscellaneous,Normal,9,1,5,4.99,https://brickset.com/sets/71026-16,https://images.brickset.com/sets/small/71026-16.jpg,https://images.brickset.com/sets/images/71026-16.jpg
71027-7,Llama Costume Girl,2020,Collectable Minifigures,Series 20,Miscellaneous,Normal,7,1,5,4.99,https://brickset.com/sets/71027-7,https://images.brickset.com/sets/small/71027-7.jpg,https://images.brickset.com/sets/images/71027-7.jpg
71360-1,Adventures with Mario,2020,Super Mario,Starter Course,Licensed,Normal,231,3,6,59.99,https://brickset.com/sets/71360-1,https://images.brickset.com/sets/small/71360-1.jpg,https://images.brickset.com/sets/images/71360-1.jpg
71362-1,Guarded Fortress,2020,Super Mario,Expansion Set,Licensed,Normal,468,3,8,49.99,https://brickset.com/sets/71362-1,https://images.brickset.com/sets/small/71362-1.jpg,https://images.brickset.com/sets/images/71362-1.jpg
71366-1,Boomer Bill Barrage,2020,Super Mario,Expansion Set,Licensed,Normal,132,4,7,29.99,https://brickset.com/sets/71366-1,https://images.brickset.com/sets/small/71366-1.jpg,https://images.brickset.com/sets/images/71366-1.jpg
71368-1,Toad's Treasure Hunt,2020,Super Mario,Expansion Set,Licensed,Normal,464,5,8,69.99,https://brickset.com/sets/71368-1,https://images.brickset.com/sets/small/71368-1.jpg,https://images.brickset.com/sets/images/71368-1.jpg
71369-1,Bowser's Castle Boss Battle,2020,Super Mario,Expansion Set,Licensed,Normal,1010,4,8,99.99,https://brickset.com/sets/71369-1,https://images.brickset.com/sets/small/71369-1.jpg,https://images.brickset.com/sets/images/71369-1.jpg
71374-1,Nintendo Entertainment System,2020,Super Mario,Miscellaneous,Licensed,Normal,2646,1,18,269.99,https://brickset.com/sets/71374-1,https://images.brickset.com/sets/small/71374-1.jpg,https://images.brickset.com/sets/images/71374-1.jpg
71376-1,Thwomp Drop,2020,Super Mario,Expansion Set,Licensed,Normal,393,3,8,39.99,https://brickset.com/sets/71376-1,https://images.brickset.com/sets/small/71376-1.jpg,https://images.brickset.com/sets/images/71376-1.jpg
71377-1,King Boo and the Haunted Yard,2020,Super Mario,Expansion Set,Licensed,Normal,431,7,8,49.99,https://brickset.com/sets/71377-1,https://images.brickset.com/sets/small/71377-1.jpg,https://images.brickset.com/sets/images/71377-1.jpg
71701-1,Kai's Fire Dragon,2020,Ninjago,Pilot Season,Action/Adventure,Normal,81,2,4,19.99,https://brickset.com/sets/71701-1,https://images.brickset.com/sets/small/71701-1.jpg,https://images.brickset.com/sets/images/71701-1.jpg
71702-1,Golden Mech,2020,Ninjago,The Final Battle,Action/Adventure,Normal,489,4,8,39.99,https://brickset.com/sets/71702-1,https://images.brickset.com/sets/small/71702-1.jpg,https://images.brickset.com/sets/images/71702-1.jpg
71703-1,Storm Fighter Battle,2020,Ninjago,Rise of the Snakes,Action/Adventure,Normal,165,3,4,29.99,https://brickset.com/sets/71703-1,https://images.brickset.com/sets/small/71703-1.jpg,https://images.brickset.com/sets/images/71703-1.jpg
71706-1,Cole's Speeder Car,2020,Ninjago,Prime Empire,Action/Adventure,Normal,52,2,4,9.99,https://brickset.com/sets/71706-1,https://images.brickset.com/sets/small/71706-1.jpg,https://images.brickset.com/sets/images/71706-1.jpg
71707-1,Kai's Mech Jet,2020,Ninjago,Prime Empire,Action/Adventure,Normal,217,2,7,19.99,https://brickset.com/sets/71707-1,https://images.brickset.com/sets/small/71707-1.jpg,https://images.brickset.com/sets/images/71707-1.jpg
71708-1,Gamer's Market,2020,Ninjago,Prime Empire,Action/Adventure,Normal,218,9,7,29.99,https://brickset.com/sets/71708-1,https://images.brickset.com/sets/small/71708-1.jpg,https://images.brickset.com/sets/images/71708-1.jpg
71709-1,Jay and Lloyd's Velocity Racers,2020,Ninjago,Prime Empire,Action/Adventure,Normal,322,3,7,29.99,https://brickset.com/sets/71709-1,https://images.brickset.com/sets/small/71709-1.jpg,https://images.brickset.com/sets/images/71709-1.jpg
71710-1,Ninja Tuner Car,2020,Ninjago,Prime Empire,Action/Adventure,Normal,419,4,8,39.99,https://brickset.com/sets/71710-1,https://images.brickset.com/sets/small/71710-1.jpg,https://images.brickset.com/sets/images/71710-1.jpg
71711-1,Jay's Cyber Dragon,2020,Ninjago,Prime Empire,Action/Adventure,Normal,518,5,8,49.99,https://brickset.com/sets/71711-1,https://images.brickset.com/sets/small/71711-1.jpg,https://images.brickset.com/sets/images/71711-1.jpg
71712-1,Empire Temple of Madness,2020,Ninjago,Prime Empire,Action/Adventure,Normal,810,6,9,79.99,https://brickset.com/sets/71712-1,https://images.brickset.com/sets/small/71712-1.jpg,https://images.brickset.com/sets/images/71712-1.jpg
71713-1,Empire Dragon,2020,Ninjago,Prime Empire,Action/Adventure,Normal,286,3,8,29.99,https://brickset.com/sets/71713-1,https://images.brickset.com/sets/small/71713-1.jpg,https://images.brickset.com/sets/images/71713-1.jpg
71714-1,Kai Avatar - Arcade Pod,2020,Ninjago,Arcade Pod,Action/Adventure,Normal,49,2,7,9.99,https://brickset.com/sets/71714-1,https://images.brickset.com/sets/small/71714-1.jpg,https://images.brickset.com/sets/images/71714-1.jpg
71715-1,Jay Avatar - Arcade Pod,2020,Ninjago,Arcade Pod,Action/Adventure,Normal,47,2,7,9.99,https://brickset.com/sets/71715-1,https://images.brickset.com/sets/small/71715-1.jpg,https://images.brickset.com/sets/images/71715-1.jpg
71716-1,Lloyd Avatar - Arcade Pod,2020,Ninjago,Arcade Pod,Action/Adventure,Normal,48,2,7,9.99,https://brickset.com/sets/71716-1,https://images.brickset.com/sets/small/71716-1.jpg,https://images.brickset.com/sets/images/71716-1.jpg
71717-1,Journey to the Skull Dungeons,2020,Ninjago,Master of the Mountain,Action/Adventure,Normal,401,4,7,29.99,https://brickset.com/sets/71717-1,https://images.brickset.com/sets/small/71717-1.jpg,https://images.brickset.com/sets/images/71717-1.jpg
71718-1,Wu's Battle Dragon,2020,Ninjago,Master of the Mountain,Action/Adventure,Normal,321,2,7,19.99,https://brickset.com/sets/71718-1,https://images.brickset.com/sets/small/71718-1.jpg,https://images.brickset.com/sets/images/71718-1.jpg
71719-1,Zane's Mino Creature,2020,Ninjago,Master of the Mountain,Action/Adventure,Normal,616,4,8,49.99,https://brickset.com/sets/71719-1,https://images.brickset.com/sets/small/71719-1.jpg,https://images.brickset.com/sets/images/71719-1.jpg
71720-1,Fire Stone Mech,2020,Ninjago,Master of the Mountain,Action/Adventure,Normal,968,5,9,69.99,https://brickset.com/sets/71720-1,https://images.brickset.com/sets/small/71720-1.jpg,https://images.brickset.com/sets/images/71720-1.jpg
71721-1,Skull Sorcerer's Dragon,2020,Ninjago,Master of the Mountain,Action/Adventure,Normal,1016,7,9,79.99,https://brickset.com/sets/71721-1,https://images.brickset.com/sets/small/71721-1.jpg,https://images.brickset.com/sets/images/71721-1.jpg
71722-1,Skull Sorcerer's Dungeons,2020,Ninjago,Master of the Mountain,Action/Adventure,Normal,1171,8,9,99.99,https://brickset.com/sets/71722-1,https://images.brickset.com/sets/small/71722-1.jpg,https://images.brickset.com/sets/images/71722-1.jpg
75263-1,Resistance Y-wing Microfighter,2020,Star Wars,Microfighters,Licensed,Normal,86,1,6,9.99,https://brickset.com/sets/75263-1,https://images.brickset.com/sets/small/75263-1.jpg,https://images.brickset.com/sets/images/75263-1.jpg
75264-1,Kylo Ren's Shuttle Microfighter,2020,Star Wars,Microfighters,Licensed,Normal,72,1,6,9.99,https://brickset.com/sets/75264-1,https://images.brickset.com/sets/small/75264-1.jpg,https://images.brickset.com/sets/images/75264-1.jpg
75265-1,T-16 Skyhopper vs Bantha Microfighters,2020,Star Wars,Microfighters,Licensed,Normal,198,2,6,19.99,https://brickset.com/sets/75265-1,https://images.brickset.com/sets/small/75265-1.jpg,https://images.brickset.com/sets/images/75265-1.jpg
75266-1,Sith Troopers Battle Pack,2020,Star Wars,The Rise of Skywalker,Licensed,Normal,105,4,6,14.99,https://brickset.com/sets/75266-1,https://images.brickset.com/sets/small/75266-1.jpg,https://images.brickset.com/sets/images/75266-1.jpg
75269-1,Duel on Mustafar ,2020,Star Wars,Episode III,Licensed,Normal,208,2,7,19.99,https://brickset.com/sets/75269-1,https://images.brickset.com/sets/small/75269-1.jpg,https://images.brickset.com/sets/images/75269-1.jpg
75270-1,Obi-Wan's Hut,2020,Star Wars,Episode IV,Licensed,Normal,200,4,7,29.99,https://brickset.com/sets/75270-1,https://images.brickset.com/sets/small/75270-1.jpg,https://images.brickset.com/sets/images/75270-1.jpg
75271-1,Luke Skywalker's Landspeeder,2020,Star Wars,Episode IV,Licensed,Normal,236,3,7,29.99,https://brickset.com/sets/75271-1,https://images.brickset.com/sets/small/75271-1.jpg,https://images.brickset.com/sets/images/75271-1.jpg
75272-1,Sith TIE Fighter,2020,Star Wars,The Rise of Skywalker,Licensed,Normal,470,3,9,79.99,https://brickset.com/sets/75272-1,https://images.brickset.com/sets/small/75272-1.jpg,https://images.brickset.com/sets/images/75272-1.jpg
75273-1,Poe Dameron's X-wing Fighter,2020,Star Wars,The Rise of Skywalker,Licensed,Normal,761,4,9,89.99,https://brickset.com/sets/75273-1,https://images.brickset.com/sets/small/75273-1.jpg,https://images.brickset.com/sets/images/75273-1.jpg
75278-1,D-O,2020,Star Wars,The Rise of Skywalker,Licensed,Normal,519,1,10,69.99,https://brickset.com/sets/75278-1,https://images.brickset.com/sets/small/75278-1.jpg,https://images.brickset.com/sets/images/75278-1.jpg
75280-1,501st Legion Clone Troopers,2020,Star Wars,The Clone Wars,Licensed,Normal,285,6,7,29.99,https://brickset.com/sets/75280-1,https://images.brickset.com/sets/small/75280-1.jpg,https://images.brickset.com/sets/images/75280-1.jpg
75284-1,Knights of Ren Transport Ship,2020,Star Wars,The Rise of Skywalker,Licensed,Normal,595,3,9,69.99,https://brickset.com/sets/75284-1,https://images.brickset.com/sets/small/75284-1.jpg,https://images.brickset.com/sets/images/75284-1.jpg
75286-1,General Grievous's Starfighter,2020,Star Wars,Episode III,Licensed,Normal,487,3,9,79.99,https://brickset.com/sets/75286-1,https://images.brickset.com/sets/small/75286-1.jpg,https://images.brickset.com/sets/images/75286-1.jpg
75292-1,The Razor Crest,2020,Star Wars,The Mandalorian,Licensed,Normal,1023,5,10,139.99,https://brickset.com/sets/75292-1,https://images.brickset.com/sets/small/75292-1.jpg,https://images.brickset.com/sets/images/75292-1.jpg
75293-1,Resistance I-TS Transport,2020,Star Wars,Galaxy's Edge,Licensed,Normal,932,4,9,99.99,https://brickset.com/sets/75293-1,https://images.brickset.com/sets/small/75293-1.jpg,https://images.brickset.com/sets/images/75293-1.jpg
75318-1,The Child,2020,Star Wars,The Mandalorian,Licensed,Normal,1073,1,10,89.99,https://brickset.com/sets/75318-1,https://images.brickset.com/sets/small/75318-1.jpg,https://images.brickset.com/sets/images/75318-1.jpg
75940-1,Gallimimus and Pteranodon Breakout,2020,Jurassic World,Legend of Isla Nublar,Licensed,Normal,391,3,7,49.99,https://brickset.com/sets/75940-1,https://images.brickset.com/sets/small/75940-1.jpg,https://images.brickset.com/sets/images/75940-1.jpg
75941-1,Indominus rex vs. Ankylosaurus,2020,Jurassic World,Legend of Isla Nublar,Licensed,Normal,537,5,8,99.99,https://brickset.com/sets/75941-1,https://images.brickset.com/sets/small/75941-1.jpg,https://images.brickset.com/sets/images/75941-1.jpg
75942-1,Velociraptor: Biplane Rescue Mission,2020,Jurassic World,Legend of Isla Nublar,Licensed,Normal,101,2,4,29.99,https://brickset.com/sets/75942-1,https://images.brickset.com/sets/small/75942-1.jpg,https://images.brickset.com/sets/images/75942-1.jpg
75966-1,Hogwarts Room of Requirement,2020,Harry Potter,Order of the Phoenix,Licensed,Normal,193,4,7,19.99,https://brickset.com/sets/75966-1,https://images.brickset.com/sets/small/75966-1.jpg,https://images.brickset.com/sets/images/75966-1.jpg
75967-1,Forbidden Forest: Umbridge's Encounter,2020,Harry Potter,Order of the Phoenix,Licensed,Normal,253,5,8,29.99,https://brickset.com/sets/75967-1,https://images.brickset.com/sets/small/75967-1.jpg,https://images.brickset.com/sets/images/75967-1.jpg
75968-1,4 Privet Drive,2020,Harry Potter,Chamber of Secrets,Licensed,Normal,797,6,8,79.99,https://brickset.com/sets/75968-1,https://images.brickset.com/sets/small/75968-1.jpg,https://images.brickset.com/sets/images/75968-1.jpg
75969-1,Hogwarts Astronomy Tower,2020,Harry Potter,Half-Blood Prince,Licensed,Normal,971,8,9,99.99,https://brickset.com/sets/75969-1,https://images.brickset.com/sets/small/75969-1.jpg,https://images.brickset.com/sets/images/75969-1.jpg
75979-1,Hedwig,2020,Harry Potter,General,Licensed,Normal,630,1,10,39.99,https://brickset.com/sets/75979-1,https://images.brickset.com/sets/small/75979-1.jpg,https://images.brickset.com/sets/images/75979-1.jpg
75980-1,Attack on the Burrow,2020,Harry Potter,Half-Blood Prince,Licensed,Normal,1047,8,9,99.99,https://brickset.com/sets/75980-1,https://images.brickset.com/sets/small/75980-1.jpg,https://images.brickset.com/sets/images/75980-1.jpg
